INFO: Pandarallel will run on 20 workers.
INFO: Pandarallel will use Memory file system to transfer data between the main process and workers.
Start MUSCLE5 MSA
MUSCLE encountered an error:

muscle 5.2.linux64 [6c6011]  396Gb RAM, 48 cores
30:01 32.5Gb   88.9% Calc posteriors
30:02 32.5Gb   88.9% Calc posteriors
30:03 32.5Gb   89.0% Calc posteriors
30:04 32.5Gb   89.0% Calc posteriors
30:05 32.5Gb   89.1% Calc posteriors
30:06 32.5Gb   89.1% Calc posteriors
30:07 32.6Gb   89.2% Calc posteriors
30:08 32.6Gb   89.2% Calc posteriors
30:09 32.6Gb   89.3% Calc posteriors
30:10 32.6Gb   89.3% Calc posteriors
30:11 32.6Gb   89.4% Calc posteriors
30:12 32.6Gb   89.4% Calc posteriors
30:13 32.6Gb   89.5% Calc posteriors
30:14 32.7Gb   89.5% Calc posteriors
30:15 32.7Gb   89.5% Calc posteriors
30:16 32.7Gb   89.6% Calc posteriors
30:17 32.7Gb   89.6% Calc posteriors
30:18 32.7Gb   89.7% Calc posteriors
30:19 32.8Gb   89.7% Calc posteriors
30:20 32.8Gb   89.8% Calc posteriors
30:21 32.8Gb   89.8% Calc posteriors
30:22 32.8Gb   89.9% Calc posteriors
30:23 32.8Gb   89.9% Calc posteriors
30:24 32.8Gb   90.0% Calc posteriors
30:25 32.9Gb   90.0% Calc posteriors
30:26 32.9Gb   90.1% Calc posteriors
30:27 32.9Gb   90.1% Calc posteriors
30:28 32.9Gb   90.1% Calc posteriors
30:29 32.9Gb   90.2% Calc posteriors
30:30 33.0Gb   90.2% Calc posteriors
30:31 33.0Gb   90.3% Calc posteriors
30:32 33.0Gb   90.3% Calc posteriors
30:33 33.0Gb   90.4% Calc posteriors
30:34 33.0Gb   90.4% Calc posteriors
30:35 33.0Gb   90.5% Calc posteriors
30:36 33.0Gb   90.5% Calc posteriors
30:37 33.0Gb   90.5% Calc posteriors
30:38 33.0Gb   90.6% Calc posteriors
30:39 33.0Gb   90.6% Calc posteriors
30:40 33.0Gb   90.7% Calc posteriors
30:41 33.0Gb   90.7% Calc posteriors
30:42 33.1Gb   90.8% Calc posteriors
30:43 33.1Gb   90.8% Calc posteriors
30:44 33.1Gb   90.9% Calc posteriors
30:45 33.1Gb   90.9% Calc posteriors
30:46 33.1Gb   91.0% Calc posteriors
30:47 33.1Gb   91.0% Calc posteriors
30:48 33.2Gb   91.0% Calc posteriors
30:49 33.2Gb   91.1% Calc posteriors
30:50 33.2Gb   91.1% Calc posteriors
30:51 33.3Gb   91.2% Calc posteriors
30:52 33.3Gb   91.2% Calc posteriors
30:53 33.4Gb   91.3% Calc posteriors
30:54 33.4Gb   91.3% Calc posteriors
30:55 33.4Gb   91.4% Calc posteriors
30:56 33.4Gb   91.4% Calc posteriors
30:57 33.4Gb   91.5% Calc posteriors
30:58 33.4Gb   91.5% Calc posteriors
30:59 33.4Gb   91.6% Calc posteriors
31:00 33.5Gb   91.6% Calc posteriors
31:01 33.5Gb   91.7% Calc posteriors
31:02 33.5Gb   91.7% Calc posteriors
31:03 33.5Gb   91.7% Calc posteriors
31:04 33.5Gb   91.8% Calc posteriors
31:05 33.5Gb   91.8% Calc posteriors
31:06 33.5Gb   91.9% Calc posteriors
31:07 33.5Gb   91.9% Calc posteriors
31:08 33.5Gb   92.0% Calc posteriors
31:09 33.5Gb   92.0% Calc posteriors
31:10 33.5Gb   92.1% Calc posteriors
31:11 33.5Gb   92.1% Calc posteriors
31:12 33.6Gb   92.2% Calc posteriors
31:13 33.6Gb   92.2% Calc posteriors
31:14 33.6Gb   92.3% Calc posteriors
31:15 33.7Gb   92.3% Calc posteriors
31:16 33.7Gb   92.4% Calc posteriors
31:17 33.7Gb   92.4% Calc posteriors
31:18 33.7Gb   92.4% Calc posteriors
31:19 33.7Gb   92.5% Calc posteriors
31:20 33.7Gb   92.5% Calc posteriors
31:21 33.7Gb   92.6% Calc posteriors
31:22 33.7Gb   92.6% Calc posteriors
31:23 33.7Gb   92.7% Calc posteriors
31:24 33.8Gb   92.7% Calc posteriors
31:25 33.8Gb   92.8% Calc posteriors
31:26 33.8Gb   92.8% Calc posteriors
31:27 33.8Gb   92.9% Calc posteriors
31:28 33.8Gb   92.9% Calc posteriors
31:29 33.9Gb   92.9% Calc posteriors
31:30 34.0Gb   93.0% Calc posteriors
31:31 34.0Gb   93.0% Calc posteriors
31:32 34.0Gb   93.1% Calc posteriors
31:33 34.0Gb   93.1% Calc posteriors
31:34 34.0Gb   93.2% Calc posteriors
31:35 34.0Gb   93.2% Calc posteriors
31:36 34.0Gb   93.3% Calc posteriors
31:37 34.0Gb   93.3% Calc posteriors
31:38 34.0Gb   93.3% Calc posteriors
31:39 34.0Gb   93.4% Calc posteriors
31:40 34.0Gb   93.4% Calc posteriors
31:41 34.1Gb   93.5% Calc posteriors
31:42 34.1Gb   93.5% Calc posteriors
31:43 34.1Gb   93.6% Calc posteriors
31:44 34.1Gb   93.6% Calc posteriors
31:45 34.1Gb   93.7% Calc posteriors
31:46 34.1Gb   93.7% Calc posteriors
31:47 34.1Gb   93.7% Calc posteriors
31:48 34.2Gb   93.8% Calc posteriors
31:49 34.2Gb   93.8% Calc posteriors
31:50 34.2Gb   93.9% Calc posteriors
31:51 34.2Gb   93.9% Calc posteriors
31:52 34.2Gb   93.9% Calc posteriors
31:53 34.3Gb   94.0% Calc posteriors
31:54 34.3Gb   94.0% Calc posteriors
31:55 34.3Gb   94.1% Calc posteriors
31:56 34.3Gb   94.1% Calc posteriors
31:57 34.3Gb   94.1% Calc posteriors
31:58 34.3Gb   94.2% Calc posteriors
31:59 34.3Gb   94.2% Calc posteriors
32:00 34.3Gb   94.2% Calc posteriors
32:01 34.3Gb   94.3% Calc posteriors
32:02 34.3Gb   94.3% Calc posteriors
32:03 34.3Gb   94.4% Calc posteriors
32:04 34.3Gb   94.4% Calc posteriors
32:05 34.3Gb   94.4% Calc posteriors
32:06 34.3Gb   94.5% Calc posteriors
32:07 34.4Gb   94.5% Calc posteriors
32:08 34.5Gb   94.5% Calc posteriors
32:09 34.5Gb   94.6% Calc posteriors
32:10 34.5Gb   94.6% Calc posteriors
32:11 34.5Gb   94.6% Calc posteriors
32:12 34.5Gb   94.7% Calc posteriors
32:13 34.6Gb   94.7% Calc posteriors
32:14 34.6Gb   94.8% Calc posteriors
32:15 34.6Gb   94.8% Calc posteriors
32:16 34.6Gb   94.8% Calc posteriors
32:17 34.6Gb   94.9% Calc posteriors
32:18 34.6Gb   94.9% Calc posteriors
32:19 34.6Gb   94.9% Calc posteriors
32:20 34.6Gb   95.0% Calc posteriors
32:21 34.6Gb   95.0% Calc posteriors
32:22 34.6Gb   95.0% Calc posteriors
32:23 34.6Gb   95.1% Calc posteriors
32:24 34.6Gb   95.1% Calc posteriors
32:25 34.6Gb   95.1% Calc posteriors
32:26 34.6Gb   95.1% Calc posteriors
32:27 34.6Gb   95.2% Calc posteriors
32:28 34.6Gb   95.2% Calc posteriors
32:29 34.6Gb   95.2% Calc posteriors
32:30 34.6Gb   95.3% Calc posteriors
32:31 34.6Gb   95.3% Calc posteriors
32:32 34.6Gb   95.3% Calc posteriors
32:33 34.6Gb   95.3% Calc posteriors
32:34 34.6Gb   95.4% Calc posteriors
32:35 34.6Gb   95.4% Calc posteriors
32:36 34.6Gb   95.4% Calc posteriors
32:37 34.7Gb   95.4% Calc posteriors
32:38 34.8Gb   95.5% Calc posteriors
32:39 34.8Gb   95.5% Calc posteriors
32:40 34.8Gb   95.5% Calc posteriors
32:41 34.8Gb   95.5% Calc posteriors
32:42 34.8Gb   95.6% Calc posteriors
32:43 34.9Gb   95.6% Calc posteriors
32:44 34.9Gb   95.6% Calc posteriors
32:45 34.9Gb   95.6% Calc posteriors
32:46 34.9Gb   95.6% Calc posteriors
32:47 34.9Gb   95.7% Calc posteriors
32:48 34.9Gb   95.7% Calc posteriors
32:49 34.9Gb   95.7% Calc posteriors
32:50 34.9Gb   95.7% Calc posteriors
32:51 34.9Gb   95.7% Calc posteriors
32:52 34.9Gb   95.7% Calc posteriors
32:53 34.9Gb   95.8% Calc posteriors
32:54 34.9Gb   95.8% Calc posteriors
32:55 34.9Gb   95.8% Calc posteriors
32:56 34.9Gb   95.8% Calc posteriors
32:57 34.9Gb   95.8% Calc posteriors
32:58 34.9Gb   95.8% Calc posteriors
32:59 35.0Gb   95.9% Calc posteriors
33:00 35.0Gb   95.9% Calc posteriors
33:01 35.0Gb   95.9% Calc posteriors
33:02 35.0Gb   95.9% Calc posteriors
33:03 35.0Gb   95.9% Calc posteriors
33:04 35.0Gb   95.9% Calc posteriors
33:05 35.0Gb   96.0% Calc posteriors
33:06 35.0Gb   96.0% Calc posteriors
33:07 35.0Gb   96.0% Calc posteriors
33:08 35.0Gb   96.0% Calc posteriors
33:09 35.0Gb   96.0% Calc posteriors
33:10 35.0Gb   96.1% Calc posteriors
33:11 35.0Gb   96.1% Calc posteriors
33:12 35.0Gb   96.1% Calc posteriors
33:13 35.0Gb   96.1% Calc posteriors
33:14 35.1Gb   96.1% Calc posteriors
33:15 35.1Gb   96.1% Calc posteriors
33:16 35.1Gb   96.2% Calc posteriors
33:17 35.2Gb   96.2% Calc posteriors
33:18 35.2Gb   96.2% Calc posteriors
33:19 35.2Gb   96.2% Calc posteriors
33:20 35.2Gb   96.2% Calc posteriors
33:21 35.2Gb   96.3% Calc posteriors
33:22 35.2Gb   96.3% Calc posteriors
33:23 35.2Gb   96.3% Calc posteriors
33:24 35.2Gb   96.3% Calc posteriors
33:25 35.2Gb   96.3% Calc posteriors
33:26 35.2Gb   96.4% Calc posteriors
33:27 35.2Gb   96.4% Calc posteriors
33:28 35.2Gb   96.4% Calc posteriors
33:29 35.2Gb   96.4% Calc posteriors
33:30 35.2Gb   96.4% Calc posteriors
33:31 35.2Gb   96.4% Calc posteriors
33:32 35.2Gb   96.5% Calc posteriors
33:33 35.2Gb   96.5% Calc posteriors
33:34 35.2Gb   96.5% Calc posteriors
33:35 35.2Gb   96.5% Calc posteriors
33:36 35.2Gb   96.5% Calc posteriors
33:37 35.2Gb   96.6% Calc posteriors
33:38 35.2Gb   96.6% Calc posteriors
33:39 35.2Gb   96.6% Calc posteriors
33:40 35.2Gb   96.6% Calc posteriors
33:41 35.2Gb   96.6% Calc posteriors
33:42 35.2Gb   96.6% Calc posteriors
33:43 35.2Gb   96.7% Calc posteriors
33:44 35.2Gb   96.7% Calc posteriors
33:45 35.2Gb   96.7% Calc posteriors
33:46 35.3Gb   96.7% Calc posteriors
33:47 35.3Gb   96.7% Calc posteriors
33:48 35.3Gb   96.8% Calc posteriors

